periodo	product_id	tn
201706	20232	22.025640000000003
201706	20233	20.29664
201706	20234	58.00753
201706	20235	26.49333
201706	20238	27.18774
201706	20239	27.00625
201706	20240	20.59038
201706	20241	18.31972
201706	20242	40.94557
201706	20244	33.18071
201706	20246	37.17589
201706	20249	37.76155
201706	20251	37.40759
201706	20252	24.44704
201706	20253	25.13529
201706	20254	27.371669999999998
201706	20255	28.39513
201706	20256	26.90149
201706	20259	21.60285
201706	20263	21.959030000000002
201706	20264	18.81821
201706	20265	40.56445
201706	20267	21.54368
201706	20268	25.239160000000002
201706	20269	26.61348
201706	20270	19.14591
201706	20271	36.7739
201706	20272	19.95383
201706	20273	21.68291
201706	20275	18.77114
201706	20276	25.83487
201706	20277	17.51587
201706	20278	33.03921
201706	20280	26.43067
201706	20281	33.31089
201706	20282	31.70439
201706	20283	25.11244
201706	20284	27.2692
201706	20285	22.99719
201706	20288	24.055960000000002
201706	20289	20.77985
201706	20290	19.07866
201706	20291	25.26912
201706	20292	24.45547
201706	20295	25.77991
201706	20296	22.55726
201706	20299	20.19927
201706	20300	21.2236
201706	20301	37.16186
201706	20302	37.03881
201706	20303	28.49396
201706	20304	16.45902
201706	20305	39.25158
201706	20307	23.02705
201706	20309	16.84413
201706	20310	21.32201
201706	20311	18.1545
201706	20313	7.92792
201706	20314	21.34083
201706	20315	22.77005
201706	20316	11.716
201706	20317	22.48102
201706	20319	27.25496
201706	20320	15.47316
201706	20321	14.79472
201706	20322	24.89216
201706	20324	26.33061
201706	20325	23.43869
201706	20326	16.955560000000002
201706	20327	20.78115
201706	20328	16.93419
201706	20329	18.27893
201706	20330	16.24859
201706	20332	13.97454
201706	20335	16.67838
201706	20336	20.21031
201706	20338	17.80495
201706	20341	14.07837
201706	20342	16.83757
201706	20346	1.78512
201706	20349	17.00922
201706	20350	32.15055
201706	20352	13.422789999999999
201706	20353	20.02037
201706	20354	9.87321
201706	20356	19.42828
201706	20357	17.60809
201706	20358	16.38414
201706	20359	10.47116
201706	20361	11.56784
201706	20362	17.17447
201706	20365	14.64318
201706	20366	16.895590000000002
201706	20367	15.00433
201706	20372	3.31288
201706	20375	20.09721
201706	20379	10.39779
201706	20380	8.04393
201706	20381	11.13214
201706	20382	25.012439999999998
201706	20383	19.01852
201706	20384	11.1461
201706	20385	18.27591
201706	20386	14.27473
201706	20388	14.75292
201706	20390	23.31979
201706	20396	9.95668
201706	20398	28.59287
201706	20400	12.66015
201706	20401	13.86166
201706	20404	5.95514
201706	20406	12.83675
201706	20407	11.91945
201706	20409	18.67047
201706	20410	9.62894
201706	20411	13.70813
201706	20415	32.42688
201706	20416	32.9885
201706	20418	37.10846
201706	20419	13.52257
201706	20421	14.99526
201706	20422	26.05616
201706	20424	15.6522
201706	20426	11.35963
201706	20428	29.96175
201706	20429	30.31079
201706	20432	15.01812
201706	20433	11.557030000000001
201706	20434	13.232470000000001
201706	20438	12.56376
201706	20443	4.90163
201706	20447	24.71414
201706	20449	31.3321
201706	20450	12.8689
201706	20456	6.12078
201706	20463	9.64829
201706	20464	12.15905
201706	20465	10.06217
201706	20466	11.5394
201706	20469	11.12434
201706	20470	12.22141
201706	20473	8.97572
201706	20474	10.38871
201706	20478	29.485039999999998
201706	20480	9.1492
201706	20482	8.2967
201706	20483	8.49431
201706	20484	14.07675
201706	20490	13.99004
201706	20497	11.67083
201706	20500	8.47895
201706	20502	10.74713
201706	20505	12.45089
201706	20508	30.98077
201706	20509	24.66823
201706	20514	13.99331
201706	20517	10.024560000000001
201706	20520	8.90372
201706	20524	7.04113
201706	20530	8.35604
201706	20532	9.94445
201706	20536	7.13613
201706	20538	5.65904
201706	20539	6.4147799999999995
201706	20549	15.73497
201706	20551	6.77281
201706	20555	10.56505
201706	20560	8.40059
201706	20561	17.34885
201706	20563	6.73576
201706	20565	8.40716
201706	20568	6.09336
201706	20570	6.72306
201706	20572	9.736930000000001
201706	20578	7.73924
201706	20579	10.94514
201706	20583	6.68096
201706	20585	5.28514
201706	20586	18.01292
201706	20588	14.69179
201706	20596	6.37721
201706	20597	16.38844
201706	20599	5.6687899999999996
201706	20600	4.9193299999999995
201706	20601	18.65687
201706	20602	8.93275
201706	20605	5.47375
201706	20606	10.17485
201706	20609	9.235610000000001
201706	20612	4.5377
201706	20614	8.77185
201706	20617	8.18901
201706	20622	3.71445
201706	20628	7.62502
201706	20629	9.39718
201706	20632	6.89222
201706	20636	16.84427
201706	20637	4.60773
201706	20639	3.50179
201706	20640	4.79261
201706	20641	8.97153
201706	20642	5.64985
201706	20644	6.32268
201706	20647	6.266
201706	20651	3.9156
201706	20652	0.8821399999999999
201706	20653	5.09534
201706	20654	5.72807
201706	20655	5.16309
201706	20658	2.97652
201706	20660	8.12921
201706	20661	4.97547
201706	20663	13.6471
201706	20664	8.24334
201706	20666	6.37812
201706	20667	0.32330000000000003
201706	20670	4.17955
201706	20672	4.03824
201706	20676	4.13595
201706	20677	9.68025
201706	20678	12.86232
201706	20680	4.6825
201706	20684	6.83237
201706	20685	12.317219999999999
201706	20693	4.95222
201706	20696	3.94869
201706	20697	3.6499200000000003
201706	20699	3.59121
201706	20701	2.74535
201706	20702	3.8334900000000003
201706	20705	4.6835
201706	20706	4.20224
201706	20708	2.47556
201706	20713	7.47582
201706	20714	3.73048
201706	20715	5.78529
201706	20721	2.61431
201706	20724	7.11831
201706	20729	3.29926
201706	20730	6.06265
201706	20733	4.10935
201706	20735	4.52452
201706	20737	2.975
201706	20739	2.96739
201706	20742	2.58287
201706	20743	6.5621
201706	20744	3.80896
201706	20745	6.82091
201706	20749	2.20576
201706	20751	2.19367
201706	20756	2.90202
201706	20759	4.35165
201706	20761	2.81796
201706	20765	9.21508
201706	20768	5.19289
201706	20771	6.9345
201706	20773	9.91141
201706	20781	5.8100000000000005
201706	20786	2.30043
201706	20788	4.91071
201706	20789	4.03153
201706	20793	1.47947
201706	20800	4.59654
201706	20801	2.66659
201706	20802	4.18002
201706	20803	3.64836
201706	20807	1.69309
201706	20810	2.7729
201706	20812	4.2118199999999995
201706	20820	1.61767
201706	20823	2.98804
201706	20824	4.02034
201706	20826	3.25492
201706	20828	3.7189200000000002
201706	20830	3.04007
201706	20831	1.05502
201706	20838	2.49669
201706	20840	1.64161
201706	20843	2.81325
201706	20846	3.8886499999999997
201706	20847	3.6221099999999997
201706	20849	2.29776
201706	20852	3.6966099999999997
201706	20862	1.62268
201706	20863	2.75483
201706	20864	2.23248
201706	20865	1.87167
201706	20870	2.36007
201706	20878	1.6653499999999999
201706	20879	2.05037
201706	20882	1.12039
201706	20883	1.43889
201706	20885	1.9939799999999999
201706	20892	2.33257
201706	20894	1.4933800000000002
201706	20901	1.88459
201706	20906	1.43003
201706	20913	0.69026
201706	20919	2.15087
201706	20922	2.08214
201706	20925	2.89424
201706	20931	1.11813
201706	20936	0.65687
201706	20937	1.66198
201706	20941	1.94699
201706	20945	4.06272
201706	20947	2.09441
201706	20948	2.26685
201706	20949	0.71032
201706	20951	3.93878
201706	20956	0.98485
201706	20957	1.6226699999999998
201706	20961	1.1977
201706	20965	1.24806
201706	20970	1.78213
201706	20976	2.1282
201706	20982	0.86781
201706	20985	1.09393
201706	20986	1.23821
201706	20991	3.09192
201706	20994	1.3300699999999999
201706	21008	0.78191
201706	21014	0.73768
201706	21016	1.60412
201706	21024	1.3747800000000001
201706	21028	0.00218
201706	21032	0.93984
201706	21038	0.62129
201706	21048	0.94
201706	21049	0.83704
201706	21055	1.01551
201706	21057	0.76437
201706	21077	0.55818
201706	21080	0.95434
201706	21088	0.93789
201706	21131	0.50152
201706	21170	0.14127
201706	21182	1.09385
201706	21190	0.48728
201706	21192	0.24464
201706	21200	0.451
201706	21202	0.13741
201706	21218	0.10738
201706	21222	0.09609
201706	21224	0.19303
201707	20001	1030.67391
201707	20002	845.39319
201707	20003	785.12398
201707	20004	569.88117
201707	20005	625.84925
201707	20006	670.77751
201707	20007	767.23749
201707	20008	563.83449
201707	20009	406.5181
201707	20010	573.89415
201707	20011	557.88642
201707	20012	699.41399
201707	20013	484.92170999999996
201707	20014	667.8803800000001
201707	20015	467.67899
201707	20016	436.2813
201707	20017	349.43629999999996
201707	20018	461.80586
201707	20019	309.08290999999997
201707	20020	462.69354
201707	20021	615.64346
201707	20022	369.37551
201707	20023	264.07017
201707	20024	402.93162
201707	20025	343.4886
201707	20026	230.6485
201707	20027	239.27662
201707	20028	280.86786
201707	20029	210.04868
201707	20030	304.0674
201707	20031	278.74832
201707	20033	214.11936
201707	20035	183.30757
201707	20037	84.68504
201707	20038	90.08562
201707	20039	196.80241999999998
201707	20041	286.54959
201707	20042	164.68571
201707	20043	265.88891
201707	20044	140.09683
201707	20045	152.54712
201707	20046	153.43819
201707	20047	154.47615000000002
201707	20050	164.70854
201707	20051	183.25919
201707	20052	198.23863
201707	20053	105.07593
201707	20054	122.30821
201707	20055	179.75111
201707	20056	201.49168
201707	20057	116.81402
201707	20058	171.05043999999998
201707	20059	124.90707
201707	20061	127.94583
201707	20062	136.07237
201707	20063	135.11755
201707	20065	137.51829
201707	20066	95.81645
201707	20067	147.58599
201707	20068	123.43475
201707	20069	133.19785
201707	20070	109.56414
201707	20071	90.24291
201707	20072	97.88688
201707	20073	61.14958
201707	20074	134.81494
201707	20075	135.25946
201707	20076	92.60665
201707	20077	136.60134
201707	20079	181.38805
201707	20080	105.86507999999999
201707	20081	82.24398
201707	20082	103.46922
201707	20084	68.05360999999999
201707	20086	101.09054
201707	20087	122.71111
201707	20090	94.05488
201707	20091	124.47058
201707	20092	143.21853
201707	20093	64.97946
201707	20094	112.98387000000001
201707	20095	41.79636
201707	20096	92.48362
201707	20097	200.23739
201707	20099	135.51974
201707	20100	90.18177
201707	20101	95.70833999999999
201707	20102	86.84649999999999
201707	20103	91.13739
201707	20106	87.45282
201707	20107	65.75245
201707	20108	77.09707
201707	20109	67.32206
201707	20111	56.22727
201707	20114	61.744409999999995
201707	20116	50.5133
201707	20117	75.42402
201707	20118	69.7893
201707	20119	86.8124
201707	20120	89.00454
201707	20121	51.78692
201707	20122	55.48649
201707	20123	47.26449
201707	20124	77.78705000000001
201707	20125	62.69445
201707	20129	64.92336
201707	20132	71.90593
201707	20133	53.136720000000004
201707	20134	57.690360000000005
201707	20137	59.36936
201707	20138	56.65484
201707	20139	62.37504
201707	20140	83.80008000000001
201707	20142	27.453780000000002
201707	20144	59.60854
201707	20145	60.963139999999996
201707	20146	53.781
201707	20148	28.51218
201707	20151	90.56636
201707	20152	42.53351
201707	20153	38.98859
201707	20155	42.19443
201707	20157	47.38247
201707	20158	45.378060000000005
201707	20160	39.902989999999996
201707	20161	39.5709
201707	20162	16.98722
201707	20166	34.75431
201707	20167	44.4486
201707	20168	60.08255
201707	20175	31.97871
201707	20176	27.21771
201707	20177	40.84758
201707	20179	24.59287
201707	20180	35.86903
201707	20181	39.6999
201707	20182	28.377110000000002
201707	20183	91.25107
201707	20184	40.76227
201707	20187	30.08922
201707	20188	30.66431
201707	20189	34.29906
201707	20192	11.36164
201707	20193	35.96116
201707	20196	9.43488
201707	20197	25.97094
201707	20198	21.536270000000002
201707	20200	21.17742
201707	20201	21.46574
201707	20205	26.24082
201707	20206	35.74116
201707	20207	32.41963
201707	20208	21.40348
201707	20209	17.62906
201707	20211	47.55453
201707	20212	35.09151
201707	20215	20.26595
201707	20216	44.89352
201707	20219	22.01364
201707	20220	28.2154
201707	20222	27.94361
201707	20224	21.41685
201707	20225	23.885080000000002
201707	20226	15.54382
201707	20227	18.93759
201707	20228	41.52877
201707	20230	14.82282
201707	20231	20.132749999999998
201707	20232	19.986330000000002
201707	20233	13.63727
201707	20234	24.28705
201707	20235	9.58229
201707	20238	25.04727
201707	20239	13.58816
201707	20240	8.67265
201707	20241	14.23006
201707	20242	33.52004
201707	20244	28.02866
201707	20246	24.34313
201707	20249	20.28342
201707	20251	22.29839
201707	20252	15.347100000000001
201707	20253	29.97073
201707	20254	12.57796
201707	20255	18.60734
201707	20256	32.68729
201707	20259	16.357779999999998
201707	20263	17.77409
201707	20264	17.9224
201707	20265	19.13296
201707	20267	18.44922
201707	20268	13.03872
201707	20269	14.93172
201707	20270	21.55947
201707	20271	25.83552
201707	20272	11.6973
201707	20273	13.68449
201707	20275	18.90128
201707	20276	9.92436
201707	20277	17.86766
201707	20278	19.951359999999998
201707	20280	20.245639999999998
201707	20281	23.6798
201707	20282	14.370280000000001
201707	20283	23.89773
201707	20284	15.00765
201707	20285	11.32849
201707	20288	15.82573
201707	20289	19.4831
201707	20290	18.61587
201707	20291	19.56328
201707	20292	13.9232
201707	20295	18.90158
201707	20296	10.8934
201707	20298	11.01181
201707	20299	18.68139
201707	20300	8.65847
201707	20301	18.27571
201707	20302	16.24522
201707	20303	13.19329
201707	20304	39.62799
201707	20305	16.15529
201707	20307	10.04718
201707	20309	20.586
201707	20310	10.96251
201707	20311	9.69514
201707	20313	2.06388
201707	20314	10.89114
201707	20315	12.66769
201707	20316	5.2649
201707	20317	15.85214
201707	20319	27.5709
201707	20320	7.98622
201707	20321	14.32415
201707	20322	15.90979
201707	20324	18.16044
201707	20325	34.43736
201707	20326	15.36712
201707	20327	17.07764
201707	20328	15.84765
201707	20329	16.26196
201707	20330	15.64326
201707	20332	14.37444
201707	20335	10.597290000000001
201707	20336	10.90959
201707	20338	11.51402
201707	20341	11.64538
201707	20342	2.94806
201707	20343	10.84224
201707	20346	28.95122
201707	20349	9.67224
201707	20350	13.96086
201707	20352	12.90845
201707	20353	14.23766
201707	20354	7.43683
201707	20356	12.73034
201707	20357	10.4667
201707	20358	19.39126
201707	20359	8.79407
201707	20361	9.95726
201707	20362	11.05163
201707	20365	16.69154
201707	20366	15.69461
201707	20367	14.99818
201707	20372	21.30253
201707	20375	20.35495
201707	20377	11.02977
201707	20379	11.71749
201707	20380	20.70872
201707	20381	8.65687
201707	20382	14.02108
201707	20383	14.987400000000001
201707	20384	10.1754
201707	20385	11.72226
201707	20386	10.02597
201707	20388	8.45208
201707	20390	26.28813
201707	20396	13.40551
201707	20398	11.91297
201707	20400	15.11948
201707	20401	14.80009
201707	20404	20.22915
201707	20406	7.07533
201707	20407	5.33165
201707	20409	16.21351
201707	20410	6.47319
201707	20411	6.81965
201707	20415	28.56791
201707	20416	13.4549
201707	20417	9.91289
201707	20418	18.89214
201707	20419	9.49229
201707	20421	8.18586
201707	20422	14.39637
201707	20424	9.355030000000001
201707	20426	10.57095
201707	20428	19.31695
201707	20429	14.22966
201707	20432	9.51672
201707	20433	7.02214
201707	20434	12.76971
201707	20438	9.08793
201707	20443	18.71835
201707	20447	19.38459
201707	20449	14.93009
201707	20450	4.50547
201707	20456	16.19853
201707	20463	9.74169
201707	20464	9.34709
201707	20465	8.76426
201707	20466	16.84177
201707	20470	6.29128
201707	20473	8.427900000000001
201707	20474	6.30556
201707	20478	28.34476
201707	20480	11.75738
201707	20482	9.25421
201707	20483	1.848
201707	20484	5.18035
201707	20490	16.81226
201707	20497	8.59117
201707	20500	3.83214
201707	20502	7.793130000000001
201707	20505	6.75117
201707	20508	23.90696
201707	20509	16.75013
201707	20514	7.59312
201707	20517	6.53562
201707	20520	10.03811
201707	20524	5.92819
201707	20530	6.70638
201707	20532	12.24795
201707	20536	6.96513
201707	20538	7.036449999999999
201707	20539	4.7519
201707	20549	12.272689999999999
201707	20551	6.1554400000000005
201707	20555	10.86383
201707	20560	7.91273
201707	20561	9.77974
201707	20563	4.38731
201707	20565	4.39862
201707	20568	6.42915
201707	20570	4.96276
201707	20572	6.15212
201707	20578	9.74257
201707	20579	4.83568
201707	20583	3.5578
201707	20585	4.06887
201707	20586	6.64462
201707	20588	7.39454
201707	20596	6.1785
201707	20597	8.4359
201707	20599	4.39801
201707	20600	3.25669
201707	20601	8.898719999999999
201707	20602	5.62108
201707	20605	2.33258
201707	20606	7.29991
201707	20609	6.15353
201707	20612	3.10031
201707	20614	5.30569
201707	20617	9.13125
201707	20622	2.4391
201707	20628	4.99015
201707	20629	5.02739
201707	20632	7.16835
201707	20636	9.50914
201707	20637	3.64507
201707	20639	2.18191
201707	20640	3.0424800000000003
201707	20641	5.42359
201707	20642	5.37464
201707	20644	3.33333
201707	20647	4.91319
201707	20651	6.19446
201707	20652	4.35409
201707	20653	3.35665
201707	20654	5.69262
201707	20655	3.43877
201707	20658	2.58187
201707	20660	7.49011
201707	20661	5.05404
201707	20663	6.05212
201707	20664	4.81291
201707	20666	10.177200000000001
201707	20667	2.50671
201707	20670	1.74239
201707	20672	2.68174
201707	20676	4.0131
201707	20677	3.994
201707	20678	8.31678
201707	20680	5.04071
201707	20684	6.7314300000000005
201707	20685	6.59697
201707	20693	2.47988
201707	20696	2.86546
201707	20697	3.4357699999999998
201707	20699	2.68458
201707	20701	1.85019
201707	20702	3.5690600000000003
201707	20705	1.96853
201707	20706	3.0431500000000002
201707	20708	3.45935
201707	20713	4.27552
201707	20714	5.0541
201707	20715	4.17895
201707	20721	7.83453
201707	20724	5.21566
201707	20729	1.89986
201707	20730	4.37375
201707	20733	2.31151
201707	20735	2.0714799999999998
201707	20737	3.83114
201707	20739	1.89702
201707	20742	2.11404
201707	20743	6.70442
201707	20744	1.82534
201707	20745	4.0992299999999995
201707	20749	2.40116
201707	20750	2.62941
201707	20751	2.03443
201707	20756	1.82749
201707	20759	2.99058
201707	20761	1.61511
201707	20765	6.467779999999999
201707	20768	3.66444
201707	20771	6.29667
201707	20773	5.98981
201707	20781	4.08521
201707	20786	0.2277
201707	20788	4.86066
201707	20789	2.19679
201707	20793	1.03901
201707	20800	3.97167
201707	20801	2.34998
201707	20802	3.25524
201707	20803	2.80686
201707	20807	0.72336
201707	20810	1.8666500000000001
201707	20812	3.21374
201707	20820	0.99182
201707	20823	1.11671
201707	20824	3.5553
201707	20826	1.05381
201707	20828	3.00771
201707	20830	2.35214
201707	20831	0.93893
201707	20832	2.27217
201707	20838	2.16164
201707	20840	2.62914
201707	20843	2.01364
201707	20846	2.72189
201707	20847	2.4624099999999998
201707	20849	2.44978
201707	20852	3.62194
201707	20855	4.49911
201707	20862	1.8017699999999999
201707	20863	2.0821
201707	20864	1.13565
201707	20865	1.25359
201707	20870	1.74848
201707	20877	4.43033
201707	20878	1.2612
201707	20879	0.99791
201707	20882	2.42855
201707	20883	0.64871
201707	20885	2.26262
201707	20892	2.22097
201707	20894	1.04453
201707	20901	1.05341
201707	20906	0.87574
201707	20913	1.16712
201707	20914	2.11688
201707	20919	1.4579199999999999
201707	20922	0.96621
201707	20925	1.98499
201707	20931	1.05921
201707	20936	3.23705
201707	20937	1.5833599999999999
201707	20941	0.94452
201707	20945	1.5845200000000002
201707	20947	1.21973
201707	20948	1.38881
201707	20949	0.8827499999999999
201707	20951	1.66817
201707	20956	0.39219
201707	20957	0.90851
201707	20961	1.05266
201707	20965	0.83103
201707	20970	1.17496
201707	20976	1.1749399999999999
201707	20982	0.88237
201707	20985	0.56909
201707	20986	0.6124
201707	20991	2.6997
201707	20994	1.05997
201707	20996	1.48518
201707	21003	1.50047
201707	21008	0.55423
201707	21014	0.46521
201707	21016	1.03297
201707	21024	0.76653
201707	21027	0.62565
201707	21028	1.70892
201707	21032	0.73982
201707	21038	1.09414
201707	21048	0.77923
201707	21049	0.73765
201707	21055	0.74032
201707	21057	0.75676
201707	21077	0.58426
201707	21080	0.75231
201707	21088	0.501
201707	21131	0.27952
201707	21170	0.03349
201707	21182	0.39955
201707	21190	0.1401
201707	21192	0.24463
201707	21202	0.17108
201707	21218	0.1274
201707	21222	0.11069
201707	21224	0.09147
201708	20001	1267.39462
201708	20002	619.71078
201708	20003	864.21928
201708	20004	1042.52979
201708	20005	1068.01865
201708	20006	781.41139
201708	20007	874.86774
201708	20008	837.3190599999999
201708	20009	411.07364
201708	20010	651.39113
201708	20011	521.83404
201708	20012	643.97083
201708	20013	381.76047
201708	20014	483.52381
201708	20015	579.14327
201708	20016	466.37136
201708	20017	600.25248
201708	20018	542.04444
201708	20019	419.19946
201708	20020	338.83445
201708	20021	481.62449
201708	20022	350.27867
201708	20023	344.61336
201708	20024	365.89644
201708	20025	229.0743
201708	20026	248.15326
201708	20027	269.94895
201708	20028	298.01772
201708	20029	351.13017
201708	20030	497.952
201708	20031	182.19803
201708	20033	275.02839
201708	20035	254.65447
201708	20037	96.60269
201708	20038	275.23641
201708	20039	187.92014
201708	20041	235.12075000000002
201708	20042	198.18943000000002
201708	20043	167.06728
201708	20044	154.94538
201708	20045	161.09853999999999
201708	20046	184.1583
201708	20047	155.55447
201708	20049	3.27567
201708	20050	164.93566
201708	20051	205.19987
201708	20052	244.13143
201708	20053	170.59934
201708	20054	125.34696000000001
201708	20055	278.26277
201708	20056	172.81061
201708	20057	127.32182
201708	20058	142.64739
201708	20059	114.882
201708	20061	121.11194
201708	20062	121.82625
201708	20063	175.29997
201708	20065	135.02034
201708	20066	162.55945
201708	20067	145.90867
201708	20068	150.46865
201708	20069	161.94808
201708	20070	117.83514
201708	20071	137.63576
201708	20072	132.13746
201708	20073	68.54187
201708	20074	172.11885
201708	20075	114.08256
201708	20076	127.30156000000001
201708	20077	184.16979999999998
201708	20079	158.75772
201708	20080	84.71341
201708	20081	111.19563000000001
201708	20082	99.93767
201708	20084	86.16275
201708	20086	101.21166
201708	20087	166.29059
201708	20090	65.40605
201708	20091	76.72832
201708	20092	135.25785
201708	20093	86.51916
201708	20094	92.74794
201708	20095	47.47476
201708	20096	119.61046999999999
201708	20097	82.51791
201708	20099	93.00809
201708	20100	120.73709
201708	20101	84.47985
201708	20102	76.86229
201708	20103	90.14844
201708	20106	83.85741
201708	20107	97.84084
201708	20108	86.64117
201708	20109	75.39394
201708	20111	54.124030000000005
201708	20114	69.89346
201708	20116	68.84434
201708	20117	72.33361
201708	20118	85.28805
201708	20119	105.39227
201708	20120	73.17490000000001
201708	20121	80.35693
201708	20122	54.44031
201708	20123	71.19567
201708	20124	92.13692
201708	20125	56.42091
201708	20129	46.51229
201708	20132	85.71642
201708	20133	48.18996
201708	20134	44.29152
201708	20137	75.291
201708	20138	64.62445
201708	20139	45.06138
201708	20140	45.7002
201708	20142	25.02214
201708	20144	63.33395
201708	20145	51.96967
201708	20146	85.11048
201708	20148	27.047439999999998
201708	20151	70.42816
201708	20152	55.20642
201708	20153	34.0432
201708	20155	43.03128
201708	20157	29.28278
201708	20158	43.50255
201708	20160	34.08261
201708	20161	65.79912
201708	20162	13.03709
201708	20166	39.45133
201708	20167	34.725319999999996
201708	20168	59.92419
201708	20175	59.56667
201708	20176	51.67366
201708	20177	35.14511
201708	20179	29.91864
201708	20180	45.917320000000004
201708	20181	35.023849999999996
201708	20182	53.03323
201708	20183	46.11236
201708	20184	35.63282
201708	20187	53.67796
201708	20188	53.79506
201708	20189	38.85822
201708	20192	28.71536
201708	20193	44.583980000000004
201708	20196	46.289880000000004
201708	20197	52.70113
201708	20198	28.2747
201708	20200	27.42503
201708	20201	56.757780000000004
201708	20205	24.84449
201708	20206	37.04064
201708	20207	38.79483
201708	20208	25.67536
201708	20209	23.35391
201708	20211	48.83872
201708	20212	30.73722
201708	20215	20.07599
201708	20216	29.92764
201708	20219	25.2221
201708	20220	30.07233
201708	20222	40.64342
201708	20224	27.3
201708	20225	18.38995
201708	20226	40.76153
201708	20227	25.76267
201708	20228	35.38078
201708	20230	31.49909
201708	20231	27.30715
201708	20232	29.56044
201708	20233	12.92867
201708	20234	14.31681
201708	20235	12.21329
201708	20238	23.39533
201708	20239	19.09573
201708	20240	13.02147
201708	20241	24.58928
201708	20242	38.11518
201708	20244	31.464940000000002
201708	20246	28.29431
201708	20249	15.61924
201708	20251	21.85439
201708	20252	21.83282
201708	20253	22.09415
201708	20254	17.54178
201708	20255	21.50368
201708	20256	27.56316
201708	20259	15.28717
201708	20263	17.72992
201708	20264	29.57382
201708	20265	8.05531
201708	20267	16.33358
201708	20268	28.18153
201708	20269	30.2131
201708	20270	30.57095
201708	20271	16.37441
201708	20272	16.00169
201708	20273	26.69837
201708	20275	18.31743
201708	20276	15.663920000000001
201708	20277	29.30543
201708	20278	13.984259999999999
201708	20280	27.23044
201708	20281	20.12599
201708	20282	15.216239999999999
201708	20283	19.6599
201708	20284	27.11721
201708	20285	17.154519999999998
201708	20288	19.48249
201708	20289	28.19635
201708	20290	11.35136
201708	20291	24.51015
201708	20292	27.06805
201708	20295	15.924489999999999
201708	20296	10.61227
201708	20298	21.36723
201708	20299	13.8411
201708	20300	14.50025
201708	20301	23.12334
201708	20302	6.8062499999999995
201708	20303	13.53965
201708	20304	29.99658
201708	20305	7.89504
201708	20307	13.54307
201708	20309	18.37365
201708	20310	13.84549
201708	20311	17.61305
201708	20313	0.03276
201708	20314	11.39327
201708	20315	15.99243
201708	20316	6.82054
201708	20317	16.20067
201708	20319	21.81393
201708	20320	9.70422
201708	20321	11.26297
201708	20322	20.005499999999998
201708	20324	27.27755
201708	20325	27.50967
201708	20326	10.59237
201708	20327	15.04018
201708	20328	22.26042
201708	20329	16.53677
201708	20330	20.59246
201708	20332	33.58629
201708	20335	11.10852
201708	20336	18.55336
201708	20338	17.97443
201708	20341	17.20417
201708	20342	17.5115
201708	20343	17.54976
201708	20346	15.27083
201708	20349	12.63156
201708	20350	6.11591
201708	20352	10.64801
201708	20353	17.53648
201708	20354	6.89502
201708	20356	14.47676
201708	20357	13.9354
201708	20358	22.60176
201708	20359	13.38146
201708	20361	6.16535
201708	20362	12.45345
201708	20365	17.10258
201708	20366	16.4784
201708	20367	12.28925
201708	20372	17.47139
201708	20375	19.02272
201708	20377	17.81656
201708	20379	24.39936
201708	20380	12.05019
201708	20381	9.48635
201708	20382	18.86748
201708	20383	14.5623
201708	20384	14.45344
201708	20385	14.805990000000001
201708	20386	7.89787
201708	20388	12.4488
201708	20390	19.10578
201708	20396	14.26834
201708	20398	4.98278
201708	20400	16.63766
201708	20401	16.62276
201708	20404	13.02911
201708	20406	9.22322
201708	20407	10.09242
201708	20409	15.83539
201708	20410	10.515
201708	20411	11.01882
201708	20415	24.60137
201708	20416	6.193379999999999
201708	20417	14.62409
201708	20418	9.86774
201708	20419	11.04353
201708	20421	12.16953
201708	20422	6.09498
201708	20424	8.64758
201708	20426	13.16538
201708	20428	10.57769
201708	20429	6.09938
201708	20432	8.23375
201708	20433	10.41207
201708	20434	14.53411
201708	20438	10.91422
201708	20443	10.47354
201708	20447	13.29288
201708	20449	5.18591
201708	20450	5.32811
201708	20453	9.09304
201708	20456	13.65606
201708	20463	3.2696899999999998
201708	20464	8.55044
201708	20465	9.94061
201708	20466	15.21914
201708	20469	14.343259999999999
201708	20470	14.58798
201708	20473	9.17433
201708	20474	7.80879
201708	20478	23.0147
201708	20480	12.43583
201708	20482	12.14929
201708	20483	6.5468399999999995
201708	20484	4.03375
201708	20490	9.28747
201708	20497	7.62375
201708	20500	6.13849
201708	20502	9.43783
201708	20505	6.18362
201708	20508	16.60207
201708	20509	4.49573
201708	20514	14.52739
201708	20517	7.54299
201708	20520	10.0702
201708	20524	6.09476
201708	20530	8.83144
201708	20532	10.29925
201708	20536	6.54556
201708	20538	6.84433
201708	20539	5.93614
201708	20549	3.82728
201708	20551	7.07032
201708	20555	4.76389
201708	20560	10.50513
201708	20561	6.85972
201708	20563	5.30718
201708	20565	4.7887
201708	20568	5.09418
201708	20570	4.78185
201708	20572	6.98911
201708	20578	9.173259999999999
201708	20579	9.62629
201708	20583	6.2077
201708	20585	5.22759
201708	20586	2.98019
201708	20588	6.17291
201708	20596	7.54255
201708	20597	3.58599
201708	20599	5.64034
201708	20600	4.78536
201708	20601	4.08134
201708	20602	5.7334
201708	20605	6.11328
201708	20606	7.27731
201708	20609	8.20828
201708	20612	4.47131
201708	20614	8.17958
201708	20617	7.30127
201708	20622	4.08005
